Customer_ID,Age,Gender,City,Device_Type,Session_Duration,Pages_Viewed,Product_Category,Price,Discount,Purchase_History,Time_Spent_on_Product,Payment_Method,Cart_Value,Purchased
C06245,50,Female,Hyderabad,Mobile,11,11,Electronics,12660,30,8,17,Debit Card,8862,Yes
C06246,20,Female,Mumbai,Tablet,22,13,Beauty,1181,5,9,12,UPI,1121,No
C06247,34,Male,Kolkata,Tablet,19,12,Electronics,15532,25,8,17,UPI,11649,Yes
C06248,32,Male,Kolkata,Mobile,13,3,Home,3086,10,7,11,Debit Card,2777,No
C06249,37,Male,Kolkata,Mobile,31,6,Fashion,4862,10,3,2,UPI,4375,Yes
C06250,53,Female,Delhi,Tablet,17,4,Fashion,4845,10,5,19,Credit Card,4360,No
C06251,51,Male,Hyderabad,Mobile,14,15,Fashion,4675,5,2,11,Credit Card,4441,No
C06252,36,Female,Chennai,Laptop,32,9,Fashion,1692,30,6,4,Debit Card,1184,Yes
C06253,34,Male,Delhi,Laptop,7,9,Fashion,4541,5,3,10,UPI,4313,No
C06254,27,Male,Pune,Tablet,19,11,Fashion,2035,20,7,5,Credit Card,1628,Yes
C06255,35,Male,Mumbai,Laptop,25,13,Fashion,3899,5,1,12,Credit Card,3704,No
C06256,51,Female,Bangalore,Laptop,9,9,Fashion,2110,5,7,20,Credit Card,2004,No
C06257,39,Female,Bangalore,Mobile,29,4,Beauty,897,30,1,5,Credit Card,627,No
C06258,21,Male,Mumbai,Tablet,21,5,Electronics,27348,10,3,4,UPI,24613,No
C06259,31,Female,Bangalore,Laptop,26,7,Electronics,15096,30,9,15,UPI,10567,Yes
C06260,49,Male,Hyderabad,Laptop,11,2,Beauty,785,25,8,8,Credit Card,588,No
C06261,39,Male,Mumbai,Tablet,16,15,Electronics,28145,20,3,19,Debit Card,22516,Yes
C06262,39,Female,Hyderabad,Laptop,20,11,Fashion,1489,20,1,6,Credit Card,1191,Yes
C06263,50,Female,Mumbai,Tablet,27,6,Beauty,1358,15,7,5,UPI,1154,Yes
C06264,51,Male,Chennai,Tablet,31,7,Home,2793,5,2,3,Debit Card,2653,No
C06265,39,Male,Bangalore,Laptop,32,3,Home,4632,20,8,19,Debit Card,3705,No
C06266,39,Female,Kolkata,Mobile,11,6,Electronics,11717,10,10,6,Debit Card,10545,Yes
C06267,52,Male,Bangalore,Laptop,10,15,Fashion,3256,30,6,7,Credit Card,2279,No
C06268,46,Female,Delhi,Tablet,31,7,Home,4411,5,9,12,Credit Card,4190,No
C06269,34,Female,Hyderabad,Tablet,32,15,Electronics,20680,25,1,11,UPI,15510,Yes
C06270,55,Female,Hyderabad,Tablet,22,11,Home,5962,15,5,2,Credit Card,5067,Yes
C06271,20,Male,Kolkata,Laptop,23,14,Electronics,26713,30,6,11,UPI,18699,Yes
C06272,40,Male,Bangalore,Tablet,21,11,Electronics,14138,5,8,16,Credit Card,13431,No
C06273,30,Male,Hyderabad,Tablet,33,3,Home,3382,5,3,20,UPI,3212,No
C06274,31,Male,Chennai,Laptop,19,2,Home,2655,25,8,20,UPI,1991,No
C06275,40,Male,Hyderabad,Laptop,8,13,Fashion,4836,30,8,20,Debit Card,3385,No
C06276,24,Male,Mumbai,Laptop,12,5,Fashion,3878,15,9,19,Debit Card,3296,No
C06277,34,Male,Delhi,Mobile,18,4,Beauty,1063,10,3,5,UPI,956,No
C06278,25,Male,Pune,Laptop,14,12,Home,4039,30,9,13,UPI,2827,Yes
C06279,27,Female,Kolkata,Laptop,27,3,Electronics,10311,20,9,4,UPI,8248,No
C06280,49,Male,Mumbai,Laptop,20,12,Beauty,974,5,10,12,UPI,925,No
C06281,37,Female,Bangalore,Laptop,11,15,Beauty,852,5,5,3,UPI,809,No
C06282,29,Female,Bangalore,Laptop,14,2,Electronics,13184,5,8,19,Credit Card,12524,No
C06283,45,Male,Pune,Laptop,11,8,Electronics,16974,15,6,3,UPI,14427,Yes
C06284,28,Male,Delhi,Mobile,7,4,Beauty,1598,20,7,16,Credit Card,1278,No
C06285,40,Female,Delhi,Laptop,33,11,Fashion,2567,10,4,6,UPI,2310,Yes
C06286,54,Female,Hyderabad,Tablet,8,8,Home,3061,5,10,20,Debit Card,2907,No
C06287,18,Female,Kolkata,Mobile,7,14,Home,4616,5,9,17,UPI,4385,No
C06288,28,Female,Pune,Mobile,33,11,Fashion,2091,20,8,19,UPI,1672,Yes
C06289,23,Female,Pune,Laptop,13,4,Home,1736,25,9,7,UPI,1302,No
C06290,27,Female,Pune,Mobile,24,8,Beauty,1783,30,5,16,Debit Card,1248,Yes
C06291,49,Male,Mumbai,Mobile,20,4,Home,2849,25,3,4,UPI,2136,No
C06292,32,Male,Delhi,Mobile,34,8,Electronics,24941,20,10,11,Credit Card,19952,Yes
C06293,19,Female,Chennai,Tablet,31,4,Beauty,1016,15,1,13,Debit Card,863,No
C06294,44,Female,Pune,Tablet,10,8,Electronics,22073,30,10,5,UPI,15451,No
C06295,35,Male,Pune,Tablet,26,14,Electronics,13116,15,9,3,UPI,11148,Yes
C06296,38,Female,Mumbai,Mobile,24,9,Home,5393,20,1,11,Debit Card,4314,Yes
C06297,37,Male,Delhi,Mobile,13,3,Home,2699,30,7,12,Credit Card,1889,No
C06298,27,Female,Bangalore,Laptop,6,6,Beauty,1108,10,1,2,Credit Card,997,No
C06299,28,Female,Chennai,Laptop,33,8,Electronics,19696,30,4,4,UPI,13787,Yes
C06300,48,Male,Chennai,Laptop,20,8,Beauty,1978,25,4,17,Credit Card,1483,Yes
C06301,48,Male,Delhi,Tablet,10,6,Fashion,2977,25,5,4,UPI,2232,No
C06302,52,Female,Pune,Laptop,29,14,Electronics,12378,30,9,6,Credit Card,8664,Yes
C06303,24,Male,Delhi,Tablet,23,11,Beauty,1418,25,10,11,Debit Card,1063,Yes
C06304,50,Male,Hyderabad,Laptop,27,15,Electronics,21338,30,9,5,UPI,14936,Yes
C06305,47,Female,Chennai,Mobile,28,2,Home,1801,25,7,17,UPI,1350,No
C06306,27,Female,Kolkata,Tablet,34,8,Home,5765,5,1,14,UPI,5476,No
C06307,35,Female,Bangalore,Laptop,16,8,Fashion,3576,30,9,15,Credit Card,2503,Yes
C06308,22,Male,Bangalore,Laptop,13,3,Home,2554,25,1,17,Debit Card,1915,No
C06309,44,Female,Chennai,Laptop,5,3,Beauty,1690,20,3,2,Debit Card,1352,No
C06310,27,Male,Mumbai,Laptop,9,9,Electronics,21108,15,4,19,UPI,17941,No
C06311,31,Female,Hyderabad,Tablet,15,8,Fashion,4838,10,6,11,UPI,4354,Yes
C06312,41,Male,Mumbai,Tablet,5,6,Home,5964,25,7,9,Debit Card,4473,No
C06313,53,Female,Kolkata,Tablet,34,7,Fashion,2188,5,6,3,UPI,2078,No
C06314,35,Female,Kolkata,Mobile,28,14,Electronics,21079,30,7,15,UPI,14755,Yes
C06315,41,Male,Hyderabad,Laptop,23,4,Home,3229,25,9,4,Credit Card,2421,No
C06316,51,Male,Mumbai,Mobile,35,7,Beauty,614,10,2,5,Credit Card,552,Yes
C06317,52,Female,Chennai,Tablet,31,2,Fashion,4350,25,10,7,Debit Card,3262,No
C06318,23,Female,Hyderabad,Tablet,24,8,Home,5059,30,10,5,Debit Card,3541,Yes
C06319,48,Male,Kolkata,Laptop,13,12,Fashion,4957,20,2,4,Credit Card,3965,Yes
C06320,33,Male,Mumbai,Laptop,17,14,Home,3833,25,4,11,Credit Card,2874,Yes
C06321,36,Male,Bangalore,Mobile,14,12,Fashion,2762,20,9,10,Credit Card,2209,Yes
C06322,43,Female,Pune,Mobile,8,14,Home,4368,20,9,4,Credit Card,3494,No
C06323,18,Female,Delhi,Tablet,6,7,Beauty,1547,20,7,15,UPI,1237,No
C06324,22,Female,Hyderabad,Mobile,26,11,Beauty,696,15,8,9,UPI,591,Yes
C06325,46,Female,Hyderabad,Tablet,5,4,Beauty,1725,20,3,17,UPI,1380,No
C06326,18,Male,Kolkata,Tablet,33,11,Beauty,1779,25,5,14,Credit Card,1334,Yes
C06327,27,Male,Chennai,Laptop,32,7,Beauty,1143,25,10,19,Debit Card,857,Yes
C06328,35,Male,Kolkata,Tablet,18,10,Home,3984,10,9,2,Debit Card,3585,Yes
C06329,43,Female,Bangalore,Laptop,16,9,Home,4344,30,8,8,Debit Card,3040,Yes
C06330,22,Female,Pune,Laptop,27,9,Beauty,1817,10,9,4,Credit Card,1635,Yes
C06331,45,Male,Mumbai,Tablet,5,4,Fashion,4508,10,8,14,UPI,4057,No
C06332,23,Female,Pune,Tablet,29,11,Home,5590,10,10,16,Credit Card,5031,Yes
C06333,51,Female,Pune,Tablet,17,7,Beauty,1105,20,2,19,UPI,884,Yes
C06334,48,Female,Mumbai,Laptop,6,11,Beauty,720,30,10,16,Debit Card,503,No
C06335,40,Male,Bangalore,Laptop,15,8,Fashion,4365,15,5,3,Credit Card,3710,Yes
C06336,21,Male,Bangalore,Mobile,23,3,Beauty,873,20,10,15,Debit Card,698,No
C06337,44,Female,Mumbai,Laptop,30,10,Fashion,1879,10,3,14,UPI,1691,Yes
C06338,49,Male,Bangalore,Tablet,18,14,Fashion,2247,10,7,20,Debit Card,2022,Yes
C06339,22,Male,Bangalore,Mobile,18,9,Beauty,823,20,8,5,Credit Card,658,Yes
C06340,45,Male,Pune,Laptop,28,13,Beauty,530,5,3,19,UPI,503,No
C06341,55,Female,Pune,Laptop,14,3,Beauty,1064,20,1,17,Debit Card,851,No
C06342,24,Female,Bangalore,Mobile,18,12,Beauty,1211,10,9,12,UPI,1089,Yes
C06343,21,Male,Delhi,Laptop,16,9,Beauty,1593,15,10,7,UPI,1354,Yes
C06344,27,Male,Kolkata,Tablet,6,2,Beauty,1209,30,10,17,Debit Card,846,No
C06345,46,Female,Pune,Mobile,14,6,Fashion,3615,5,2,18,Debit Card,3434,No
C06346,18,Male,Delhi,Mobile,5,13,Beauty,1625,20,3,4,Credit Card,1300,No
C06347,19,Female,Kolkata,Tablet,18,8,Beauty,1814,5,9,5,Credit Card,1723,No
C06348,42,Male,Bangalore,Mobile,35,8,Beauty,722,10,4,3,Credit Card,649,Yes
C06349,42,Female,Hyderabad,Mobile,33,8,Home,5918,5,2,15,Debit Card,5622,No
C06350,44,Female,Hyderabad,Tablet,8,15,Fashion,2728,20,3,7,UPI,2182,No
C06351,20,Female,Kolkata,Mobile,26,2,Fashion,1411,10,1,13,UPI,1269,No
C06352,54,Female,Kolkata,Mobile,24,11,Home,5472,25,4,11,Debit Card,4104,Yes
C06353,53,Male,Pune,Laptop,17,2,Fashion,2065,30,8,11,UPI,1445,No
C06354,47,Female,Mumbai,Laptop,14,6,Electronics,29975,20,6,14,Credit Card,23980,Yes
C06355,42,Male,Kolkata,Tablet,17,4,Electronics,15291,10,4,20,UPI,13761,No
C06356,41,Male,Bangalore,Tablet,35,15,Beauty,1287,5,1,8,UPI,1222,No
C06357,24,Female,Delhi,Tablet,27,2,Beauty,807,20,8,3,Debit Card,645,No
C06358,39,Male,Pune,Mobile,24,5,Fashion,4809,30,1,2,Credit Card,3366,No
C06359,39,Male,Chennai,Tablet,33,9,Fashion,3461,5,10,9,UPI,3287,No
C06360,35,Male,Kolkata,Mobile,7,10,Home,2003,15,3,17,UPI,1702,No
C06361,25,Male,Kolkata,Tablet,19,8,Home,4867,20,3,7,Credit Card,3893,Yes
C06362,24,Male,Hyderabad,Laptop,34,7,Electronics,16138,25,5,5,UPI,12103,Yes
C06363,24,Female,Kolkata,Tablet,24,12,Fashion,1653,10,5,20,UPI,1487,Yes
C06364,35,Female,Kolkata,Laptop,5,13,Beauty,1384,5,6,20,Debit Card,1314,No
C06365,29,Male,Mumbai,Mobile,33,11,Beauty,1288,30,5,19,Credit Card,901,Yes
C06366,22,Male,Pune,Tablet,10,7,Home,2473,15,4,7,UPI,2102,No
C06367,25,Female,Mumbai,Laptop,16,8,Electronics,19274,5,9,7,UPI,18310,No
C06368,51,Male,Hyderabad,Laptop,8,14,Beauty,1551,5,9,17,UPI,1473,No
C06369,30,Female,Mumbai,Tablet,27,6,Beauty,901,10,5,6,UPI,810,Yes
C06370,40,Female,Bangalore,Tablet,12,8,Home,4564,25,3,12,Credit Card,3423,Yes
C06371,19,Female,Pune,Mobile,30,9,Fashion,3463,5,5,15,Debit Card,3289,No
C06372,54,Male,Kolkata,Mobile,28,9,Fashion,4744,5,4,17,UPI,4506,No
C06373,29,Female,Pune,Mobile,17,9,Electronics,20656,30,8,7,Credit Card,14459,Yes
C06374,21,Male,Mumbai,Tablet,14,3,Electronics,13427,20,3,5,UPI,10741,No
C06375,52,Male,Bangalore,Tablet,11,15,Fashion,1076,25,2,11,Debit Card,807,Yes
C06376,32,Male,Kolkata,Tablet,12,10,Home,2044,15,4,4,Debit Card,1737,Yes
C06377,22,Male,Mumbai,Mobile,20,15,Fashion,1326,10,10,16,UPI,1193,Yes
C06378,54,Female,Kolkata,Mobile,21,9,Beauty,649,10,1,11,UPI,584,Yes
C06379,32,Female,Pune,Laptop,21,2,Electronics,8460,30,8,16,Debit Card,5922,No
C06380,45,Female,Mumbai,Tablet,19,9,Electronics,27867,20,9,13,UPI,22293,Yes
C06381,41,Male,Kolkata,Tablet,24,3,Fashion,4749,25,6,11,UPI,3561,No
C06382,32,Male,Kolkata,Tablet,19,12,Home,3550,25,6,5,Debit Card,2662,Yes
C06383,40,Female,Delhi,Mobile,26,5,Fashion,2065,15,1,7,Credit Card,1755,No
C06384,53,Female,Kolkata,Laptop,34,3,Electronics,25220,25,10,6,Debit Card,18915,No
C06385,24,Female,Bangalore,Mobile,33,10,Beauty,1060,25,6,9,UPI,795,Yes
C06386,39,Female,Delhi,Tablet,31,8,Electronics,26321,30,8,6,Credit Card,18424,Yes
C06387,34,Female,Kolkata,Laptop,20,7,Fashion,4874,25,9,5,Debit Card,3655,Yes
C06388,46,Female,Hyderabad,Mobile,16,5,Fashion,2127,20,9,4,Debit Card,1701,No
C06389,25,Male,Kolkata,Tablet,34,3,Beauty,809,5,10,18,Debit Card,768,No
C06390,48,Female,Kolkata,Laptop,18,11,Fashion,1368,20,9,4,Debit Card,1094,Yes
C06391,40,Male,Chennai,Laptop,24,3,Electronics,24170,5,5,10,Credit Card,22961,No
C06392,25,Female,Delhi,Tablet,32,4,Fashion,4070,5,7,15,UPI,3866,No
C06393,18,Male,Chennai,Tablet,13,14,Home,2843,15,3,10,Credit Card,2416,Yes
C06394,47,Male,Hyderabad,Mobile,6,8,Home,5494,10,10,2,Debit Card,4944,No
C06395,48,Female,Mumbai,Laptop,22,12,Fashion,1663,30,5,8,Credit Card,1164,Yes
C06396,41,Male,Mumbai,Mobile,12,3,Beauty,1723,15,5,8,UPI,1464,No
C06397,33,Male,Delhi,Laptop,23,5,Home,4416,5,7,17,Debit Card,4195,No
C06398,51,Male,Pune,Laptop,30,15,Beauty,1486,10,1,11,UPI,1337,Yes
C06399,54,Female,Kolkata,Mobile,21,10,Home,2660,20,2,14,Debit Card,2128,Yes
C06400,45,Female,Chennai,Laptop,34,7,Home,3285,25,3,18,Credit Card,2463,Yes
C06401,19,Male,Delhi,Laptop,18,11,Beauty,1113,30,6,10,Credit Card,779,Yes
C06402,18,Female,Chennai,Tablet,35,11,Home,2724,15,4,7,Debit Card,2315,Yes
C06403,30,Female,Hyderabad,Mobile,5,15,Electronics,10406,5,9,17,UPI,9885,No
C06404,25,Male,Hyderabad,Tablet,28,5,Electronics,13387,5,1,13,Credit Card,12717,No
C06405,39,Female,Kolkata,Mobile,26,5,Beauty,1866,5,7,3,UPI,1772,No
C06406,52,Female,Bangalore,Tablet,8,15,Fashion,4860,30,7,10,UPI,3402,No
C06407,44,Female,Hyderabad,Mobile,30,7,Electronics,24779,15,1,11,Debit Card,21062,Yes
C06408,49,Female,Mumbai,Laptop,6,5,Electronics,24796,25,5,20,Credit Card,18597,No
C06409,36,Male,Chennai,Mobile,10,4,Home,4405,20,4,9,Credit Card,3524,No
C06410,44,Male,Kolkata,Mobile,12,7,Fashion,4569,30,2,17,Debit Card,3198,Yes
C06411,54,Male,Bangalore,Mobile,32,10,Fashion,4923,25,10,4,UPI,3692,Yes
C06412,19,Female,Bangalore,Mobile,9,9,Electronics,28002,5,6,18,UPI,26601,No
C06413,34,Female,Kolkata,Tablet,23,8,Electronics,18906,20,3,9,UPI,15124,Yes
C06414,20,Female,Chennai,Tablet,28,13,Beauty,1327,25,9,12,Debit Card,995,Yes
C06415,35,Male,Delhi,Tablet,17,14,Home,4161,25,3,12,Credit Card,3120,Yes
C06416,43,Male,Kolkata,Laptop,11,5,Fashion,4838,5,1,9,Debit Card,4596,No
C06417,18,Female,Chennai,Mobile,17,12,Beauty,810,10,5,7,Credit Card,729,Yes
C06418,33,Male,Bangalore,Mobile,25,10,Electronics,27430,15,1,2,UPI,23315,Yes
C06419,23,Male,Hyderabad,Laptop,9,2,Beauty,1859,30,9,5,Debit Card,1301,No
C06420,49,Female,Bangalore,Laptop,17,7,Beauty,1355,30,4,16,UPI,948,Yes
C06421,49,Male,Pune,Laptop,29,13,Fashion,3622,30,8,8,Credit Card,2535,Yes
C06422,41,Male,Delhi,Mobile,16,5,Home,4379,30,5,15,Debit Card,3065,No
C06423,28,Male,Mumbai,Tablet,22,13,Home,5253,20,7,3,UPI,4202,Yes
C06424,49,Female,Kolkata,Tablet,5,11,Electronics,29182,10,7,5,Debit Card,26263,No
C06425,32,Female,Hyderabad,Mobile,16,3,Home,2291,25,6,11,UPI,1718,No
C06426,21,Female,Hyderabad,Tablet,30,8,Home,5061,5,9,10,Credit Card,4807,No
C06427,54,Female,Delhi,Tablet,13,11,Home,4595,30,10,16,Credit Card,3216,Yes
C06428,41,Female,Chennai,Mobile,10,5,Home,1641,5,2,12,UPI,1558,No
C06429,29,Male,Delhi,Mobile,25,3,Home,1709,20,7,7,Debit Card,1367,No
C06430,35,Male,Bangalore,Mobile,9,13,Electronics,23040,10,3,3,Debit Card,20736,No
C06431,37,Male,Delhi,Mobile,10,2,Fashion,2216,5,10,19,Debit Card,2105,No
C06432,41,Female,Chennai,Tablet,21,9,Fashion,2182,5,4,16,UPI,2072,No
C06433,31,Male,Pune,Tablet,19,5,Home,5538,5,4,14,Debit Card,5261,No
C06434,22,Female,Chennai,Laptop,23,9,Home,3211,30,6,7,Credit Card,2247,Yes
C06435,52,Female,Kolkata,Mobile,30,7,Home,4289,5,6,10,UPI,4074,No
C06436,36,Male,Chennai,Mobile,14,5,Beauty,760,15,4,2,Debit Card,646,No
C06437,50,Female,Hyderabad,Laptop,28,2,Beauty,1038,30,2,11,Credit Card,726,No
C06438,27,Female,Pune,Tablet,6,11,Beauty,1685,10,4,17,Credit Card,1516,No
C06439,49,Male,Bangalore,Laptop,35,7,Electronics,25340,25,1,15,UPI,19005,Yes
C06440,54,Female,Hyderabad,Laptop,15,6,Home,1555,30,6,7,Debit Card,1088,Yes
C06441,42,Female,Mumbai,Laptop,6,15,Home,5383,20,9,3,Debit Card,4306,No
C06442,53,Female,Kolkata,Laptop,22,5,Home,1944,15,2,18,UPI,1652,No
C06443,35,Female,Bangalore,Mobile,19,7,Home,3644,30,8,3,UPI,2550,Yes
C06444,35,Male,Hyderabad,Laptop,5,5,Fashion,2752,25,4,14,Debit Card,2064,No
C06445,32,Female,Bangalore,Mobile,33,3,Electronics,8944,15,6,11,Debit Card,7602,No
C06446,51,Male,Pune,Tablet,31,14,Home,4686,5,7,13,UPI,4451,No
C06447,37,Male,Bangalore,Tablet,18,8,Beauty,904,15,10,5,Credit Card,768,Yes
C06448,42,Male,Delhi,Tablet,15,9,Beauty,889,30,10,3,Credit Card,622,Yes
C06449,40,Female,Pune,Laptop,11,8,Fashion,4299,10,4,4,Debit Card,3869,Yes
C06450,31,Male,Pune,Mobile,26,3,Electronics,26196,5,2,3,UPI,24886,No
C06451,52,Female,Chennai,Mobile,34,13,Electronics,9101,20,8,19,Debit Card,7280,Yes
C06452,51,Male,Kolkata,Tablet,27,8,Beauty,522,30,7,14,Credit Card,365,Yes
C06453,50,Female,Mumbai,Mobile,35,3,Beauty,1156,5,10,19,UPI,1098,No
C06454,32,Male,Pune,Mobile,20,4,Home,1865,5,5,3,Credit Card,1771,No
C06455,37,Male,Hyderabad,Mobile,13,8,Home,5419,30,4,18,Credit Card,3793,Yes
C06456,33,Female,Kolkata,Mobile,32,9,Fashion,2505,30,9,2,UPI,1753,Yes
C06457,39,Male,Pune,Laptop,21,6,Beauty,812,5,1,8,UPI,771,No
C06458,32,Male,Mumbai,Mobile,8,13,Fashion,2554,30,9,14,UPI,1787,No
C06459,25,Female,Mumbai,Tablet,16,7,Home,4477,15,1,13,UPI,3805,Yes
C06460,52,Male,Kolkata,Tablet,34,9,Beauty,687,15,3,14,Credit Card,583,Yes
C06461,26,Female,Delhi,Mobile,18,9,Beauty,1946,5,5,4,UPI,1848,No
C06462,19,Male,Bangalore,Tablet,33,4,Beauty,1064,25,2,8,Credit Card,798,No
C06463,55,Female,Delhi,Tablet,23,7,Beauty,1044,10,6,6,Credit Card,939,Yes
C06464,39,Male,Bangalore,Laptop,20,14,Electronics,8218,15,4,16,UPI,6985,Yes
C06465,40,Female,Delhi,Laptop,12,5,Beauty,905,15,4,11,Debit Card,769,No
C06466,53,Male,Hyderabad,Mobile,5,14,Electronics,8802,10,5,7,UPI,7921,No
C06467,22,Male,Chennai,Laptop,17,14,Electronics,20750,20,3,13,Debit Card,16600,Yes
C06468,55,Female,Kolkata,Laptop,22,9,Home,3943,5,2,6,Debit Card,3745,No
C06469,50,Female,Hyderabad,Laptop,10,3,Beauty,859,20,5,6,UPI,687,No
C06470,34,Male,Pune,Tablet,33,6,Beauty,1640,30,10,4,UPI,1148,Yes
C06471,45,Female,Bangalore,Laptop,7,12,Beauty,1575,15,10,18,Debit Card,1338,No
C06472,54,Male,Pune,Mobile,17,15,Fashion,3826,25,3,16,Debit Card,2869,Yes
C06473,37,Male,Delhi,Laptop,25,14,Home,1526,25,8,9,UPI,1144,Yes
C06474,30,Male,Hyderabad,Tablet,20,2,Fashion,4501,25,3,10,UPI,3375,No
C06475,55,Female,Pune,Mobile,20,2,Home,5152,30,4,10,Credit Card,3606,No
C06476,37,Female,Mumbai,Tablet,14,8,Home,5439,15,10,15,Credit Card,4623,Yes
C06477,54,Male,Mumbai,Mobile,7,2,Electronics,20200,10,3,4,Debit Card,18180,No
C06478,51,Male,Delhi,Tablet,16,10,Electronics,13372,10,7,19,Debit Card,12034,Yes
C06479,44,Female,Bangalore,Tablet,26,10,Fashion,1951,10,4,13,UPI,1755,Yes
C06480,22,Male,Pune,Tablet,15,13,Fashion,1707,15,5,20,Debit Card,1450,Yes
C06481,36,Female,Chennai,Mobile,11,3,Beauty,1323,25,2,3,UPI,992,No
C06482,31,Male,Delhi,Laptop,6,15,Beauty,885,5,9,5,Credit Card,840,No
C06483,23,Female,Mumbai,Mobile,19,7,Beauty,1064,30,6,10,Credit Card,744,Yes
C06484,25,Female,Kolkata,Mobile,29,12,Fashion,1020,5,7,12,Debit Card,969,No
C06485,34,Female,Chennai,Laptop,19,10,Electronics,20175,30,10,4,Credit Card,14122,Yes
C06486,43,Female,Delhi,Tablet,26,3,Beauty,797,25,7,10,UPI,597,No
C06487,22,Male,Chennai,Mobile,33,3,Beauty,690,15,8,7,UPI,586,No
C06488,26,Female,Delhi,Mobile,35,3,Beauty,1946,15,2,14,Credit Card,1654,No
C06489,36,Male,Hyderabad,Tablet,5,14,Home,3696,5,1,18,Credit Card,3511,No
C06490,32,Male,Pune,Tablet,24,6,Fashion,1077,20,10,14,Debit Card,861,Yes
C06491,24,Male,Kolkata,Tablet,24,9,Beauty,1174,30,10,4,UPI,821,Yes
C06492,24,Male,Hyderabad,Laptop,5,15,Beauty,1563,30,2,12,Credit Card,1094,No
C06493,34,Male,Chennai,Laptop,7,8,Home,5051,20,1,20,Debit Card,4040,No
C06494,45,Female,Chennai,Tablet,22,7,Electronics,21941,25,3,2,UPI,16455,Yes
C06495,53,Female,Mumbai,Tablet,21,7,Beauty,1753,15,1,4,Credit Card,1490,Yes
C06496,36,Male,Pune,Laptop,35,2,Beauty,1553,25,9,12,UPI,1164,No
C06497,24,Male,Bangalore,Laptop,26,14,Beauty,1595,20,4,10,Debit Card,1276,Yes
C06498,21,Female,Bangalore,Tablet,13,11,Beauty,1342,20,6,16,Debit Card,1073,Yes
C06499,24,Female,Hyderabad,Laptop,14,2,Fashion,1786,5,4,11,UPI,1696,No
C06500,42,Male,Hyderabad,Tablet,29,12,Beauty,1703,25,6,16,UPI,1277,Yes
C06501,32,Female,Chennai,Mobile,6,3,Beauty,1620,15,6,4,Debit Card,1377,No
C06502,27,Male,Pune,Laptop,33,12,Electronics,13706,10,9,16,Debit Card,12335,Yes
C06503,30,Male,Mumbai,Tablet,8,6,Beauty,1303,5,5,2,Debit Card,1237,No
C06504,43,Male,Pune,Laptop,9,11,Fashion,1616,15,10,13,UPI,1373,No
C06505,46,Female,Mumbai,Mobile,32,2,Home,3132,10,8,6,Credit Card,2818,No
C06506,26,Male,Chennai,Laptop,19,7,Home,1622,15,10,17,UPI,1378,Yes
C06507,19,Male,Chennai,Laptop,26,5,Beauty,1023,15,1,18,Debit Card,869,No
C06508,51,Male,Bangalore,Tablet,17,10,Fashion,3308,15,9,5,Credit Card,2811,Yes
C06509,21,Female,Hyderabad,Tablet,18,9,Fashion,3391,15,3,16,Debit Card,2882,Yes
C06510,23,Male,Chennai,Mobile,19,13,Electronics,9170,15,8,6,UPI,7794,Yes
C06511,28,Male,Mumbai,Tablet,19,11,Beauty,505,25,8,17,UPI,378,Yes
C06512,22,Female,Pune,Mobile,33,13,Home,2916,15,5,9,UPI,2478,Yes
C06513,20,Male,Hyderabad,Tablet,11,14,Fashion,1387,5,4,14,Credit Card,1317,No
C06514,34,Male,Bangalore,Tablet,10,13,Home,3658,10,8,2,Debit Card,3292,No
C06515,50,Male,Bangalore,Tablet,32,10,Electronics,25863,5,4,10,UPI,24569,No
C06516,19,Female,Bangalore,Laptop,31,10,Fashion,4609,5,6,11,Credit Card,4378,No
C06517,19,Male,Chennai,Tablet,16,12,Beauty,1561,15,9,5,Debit Card,1326,Yes
C06518,49,Female,Hyderabad,Tablet,26,13,Home,4910,30,8,10,Debit Card,3437,Yes
C06519,27,Male,Mumbai,Mobile,30,10,Beauty,1020,10,6,2,Credit Card,918,Yes
C06520,44,Female,Chennai,Mobile,34,13,Beauty,1099,10,7,13,Debit Card,989,Yes
C06521,52,Female,Bangalore,Laptop,18,14,Electronics,12919,15,6,2,UPI,10981,Yes
C06522,22,Female,Pune,Mobile,30,3,Fashion,4278,30,5,5,Debit Card,2994,No
C06523,24,Male,Pune,Laptop,6,9,Beauty,865,30,2,2,Debit Card,605,No
C06524,43,Male,Chennai,Tablet,10,3,Beauty,1648,15,8,7,Debit Card,1400,No
C06525,19,Male,Bangalore,Laptop,11,3,Home,2055,5,10,6,Credit Card,1952,No
C06526,34,Male,Mumbai,Tablet,16,13,Home,1534,30,6,15,Debit Card,1073,Yes
C06527,42,Female,Mumbai,Tablet,30,8,Electronics,24107,10,5,16,UPI,21696,Yes
C06528,49,Male,Bangalore,Tablet,32,10,Beauty,575,20,1,11,Credit Card,460,Yes
C06529,42,Male,Bangalore,Mobile,19,6,Home,4398,20,2,20,Debit Card,3518,Yes
C06530,22,Female,Pune,Laptop,11,6,Fashion,4493,30,2,10,UPI,3145,Yes
C06531,23,Male,Delhi,Mobile,19,12,Electronics,15568,20,7,11,Debit Card,12454,Yes
C06532,26,Male,Chennai,Mobile,11,10,Fashion,4476,25,5,7,Credit Card,3357,Yes
C06533,25,Male,Pune,Laptop,9,6,Beauty,616,20,5,20,UPI,492,No
C06534,26,Male,Delhi,Tablet,19,14,Electronics,21800,30,5,3,UPI,15259,Yes
